No.,CASRN,DTXSID,PREFERRED_NAME,Original_SMILES,Original_InChi,Original_InChiKey,Canonical_QSARr,InChIKey_QSARr,Salt_Solvent,fup,log10_fup,tr_tst,outliers
2067,CHEMBL2349318,?,,CCC[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)S[C@@H](C)C3=CC=CC(=C3)C#N,"InChI=1S/C19H21N5O2S2/c1-3-5-14(10-25)21-16-15-17(24-19(26)28-15)23-18(22-16)27-11(2)13-7-4-6-12(8-13)9-20/h4,6-8,11,14,25H,3,5,10H2,1-2H3,(H2,21,22,23,24,26)/t11-,14+/m0/s1",COQNFUICOUPODA-SMDDNHRTSA-N,CC(SC1=NC2NC(=O)SC=2C(NC(CO)CCC)=N1)C1C=C(C=CC=1)C#N,COQNFUICOUPODA-UHFFFAOYSA-N,,0.000699999999977,-3.15490196,0,1
2068,CHEMBL2153595,?,,C1=CC2=C(N=C1)N=C(C=C2)CCCCC3=NN=C(O3)C4=CC(=C(C=C4)OC(F)(F)F)Cl,"InChI=1S/C21H16ClF3N4O2/c22-16-12-14(8-10-17(16)31-21(23,24)25)20-29-28-18(30-20)6-2-1-5-15-9-7-13-4-3-11-26-19(13)27-15/h3-4,7-12H,1-2,5-6H2",SCIJCWVEPLKBGV-UHFFFAOYSA-N,FC(F)(F)OC1C=CC(=CC=1Cl)C1=NN=C(CCCCC2C=CC3C=CC=NC=3N=2)O1,SCIJCWVEPLKBGV-UHFFFAOYSA-N,,0.0008000000000148,-3.096910013,0,1
2069,1309371-03-6,?,,COC1=CC=CC=C1C(=O)/C=C/C2=CC=CC=C2C(F)(F)F,"InChI=1S/C17H13F3O2/c1-22-16-9-5-3-7-13(16)15(21)11-10-12-6-2-4-8-14(12)17(18,19)20/h2-11H,1H3/b11-10+",BDZOPPCXQXPRKH-ZHACJKMWSA-N,COC1=CC=CC=C1C(=O)C=CC1=CC=CC=C1C(F)(F)F,BDZOPPCXQXPRKH-UHFFFAOYSA-N,,0.0008999999990895,-3.045757491,0,1
2070,659730-32-2,DTXSID90216178,AMG-517,CC(=O)NC1=NC2=C(C=CC=C2S1)OC3=NC=NC(=C3)C4=CC=C(C=C4)C(F)(F)F,"InChI=1S/C20H13F3N4O2S/c1-11(28)26-19-27-18-15(3-2-4-16(18)30-19)29-17-9-14(24-10-25-17)12-5-7-13(8-6-12)20(21,22)23/h2-10H,1H3,(H,26,27,28)",YUTIXVXZQIQWGY-UHFFFAOYSA-N,CC(=O)NC1=NC2C(=CC=CC=2OC2C=C(N=CN=2)C2C=CC(=CC=2)C(F)(F)F)S1,YUTIXVXZQIQWGY-UHFFFAOYSA-N,,0.001,-3.0,0,1
2071,216685-07-3,?,,CC(C)CN1C2=C(C(=C(S2)CC3=CC=CC4=CC=CC=C43)SCCCO)C(=O)N(C1=O)C,"InChI=1S/C25H28N2O3S2/c1-16(2)15-27-24-21(23(29)26(3)25(27)30)22(31-13-7-12-28)20(32-24)14-18-10-6-9-17-8-4-5-11-19(17)18/h4-6,8-11,16,28H,7,12-15H2,1-3H3",SJZYZYMKFRJDEE-UHFFFAOYSA-N,CN1C(=O)C2=C(SC(CC3=CC=CC4=CC=CC=C43)=C2SCCCO)N(CC(C)C)C1=O,SJZYZYMKFRJDEE-UHFFFAOYSA-N,,0.001,-3.0,0,1
2072,1843-05-6,DTXSID9027441,Octabenzone,CCCCCCCCOc1cc(O)c(cc1)C(=O)c1ccccc1,"InChI=1S/C21H26O3/c1-2-3-4-5-6-10-15-24-18-13-14-19(20(22)16-18)21(23)17-11-8-7-9-12-17/h7-9,11-14,16,22H,2-6,10,15H2,1H3",QUAMTGJKVDWJEQ-UHFFFAOYSA-N,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1C=CC=CC=1,QUAMTGJKVDWJEQ-UHFFFAOYSA-N,,0.001,-3.0,0,1
2073,80-46-6,DTXSID8021771,4-(2-Methylbutan-2-yl)phenol,CC(C)(CC)c1ccc(O)cc1,"InChI=1S/C11H16O/c1-4-11(2,3)9-5-7-10(12)8-6-9/h5-8,12H,4H2,1-3H3",NRZWYNLTFLDQQX-UHFFFAOYSA-N,CC(C)(CC)C1C=CC(O)=CC=1,NRZWYNLTFLDQQX-UHFFFAOYSA-N,,0.001,-3.0,0,1
2074,38411-22-2,DTXSID6073499,"2,2',3,3',6,6'-Hexachlorobiphenyl",Clc1ccc(Cl)c(Cl)c1-c1c(Cl)c(Cl)ccc1Cl,InChI=1S/C12H4Cl6/c13-5-1-3-7(15)11(17)9(5)10-6(14)2-4-8(16)12(10)18/h1-4H,FZFUUSROAHKTTF-UHFFFAOYSA-N,ClC1=CC=C(Cl)C(Cl)=C1C1=C(Cl)C(Cl)=CC=C1Cl,FZFUUSROAHKTTF-UHFFFAOYSA-N,,0.001,-3.0,0,1
2075,32598-13-3,DTXSID5022514,"3,3',4,4'-Tetrachlorobiphenyl",Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1,InChI=1S/C12H6Cl4/c13-9-3-1-7(5-11(9)15)8-2-4-10(14)12(16)6-8/h1-6H,UQMGJOKDKOLIDP-UHFFFAOYSA-N,ClC1C=CC(=CC=1Cl)C1=CC(Cl)=C(Cl)C=C1,UQMGJOKDKOLIDP-UHFFFAOYSA-N,,0.001,-3.0,0,1
2076,88-85-7,DTXSID3020207,Dinoseb,CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C10H12N2O5/c1-3-6(2)8-4-7(11(14)15)5-9(10(8)13)12(16)17/h4-6,13H,3H2,1-2H3",OWZPCEFYPSAJFR-UHFFFAOYSA-N,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O,OWZPCEFYPSAJFR-UHFFFAOYSA-N,,0.001,-3.0,0,1
2077,57-97-6,DTXSID1020510,"7,12-Dimethylbenz(a)anthracene",Cc1c2ccc3ccccc3c2c(C)c2ccccc12,"InChI=1S/C20H16/c1-13-16-8-5-6-9-17(16)14(2)20-18(13)12-11-15-7-3-4-10-19(15)20/h3-12H,1-2H3",ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1C2=CC=C3C=CC=CC3=C2C(C)=C2C=CC=CC=12,ARSRBNBHOADGJU-UHFFFAOYSA-N,,0.001,-3.0,0,1
2078,CHEMBL1957367,?,,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)OCC#N,"InChI=1S/C23H14N4O2/c24-10-12-29-21-4-2-1-3-17(21)15-5-7-16(8-6-15)22-18(13-25)23(28)19-14-26-11-9-20(19)27-22/h1-9,11,14H,12H2,(H,27,28)",LCRSGOMGZKBIGH-UHFFFAOYSA-N,N#CC1C(=O)C2C=NC=CC=2N=C1C1C=CC(=CC=1)C1C=CC=CC=1OCC#N,RMSIOHSISYQHIX-UHFFFAOYSA-N,,0.0010999999995992,-2.958607315,0,1
2079,101-61-1,DTXSID5020869,"4,4'-Methylenebis(N,N-dimethylaniline)",CN(C)c1ccc(Cc2ccc(cc2)N(C)C)cc1,"InChI=1S/C17H22N2/c1-18(2)16-9-5-14(6-10-16)13-15-7-11-17(12-8-15)19(3)4/h5-12H,13H2,1-4H3",JNRLEMMIVRBKJE-UHFFFAOYSA-N,CN(C)C1C=CC(CC2C=CC(=CC=2)N(C)C)=CC=1,JNRLEMMIVRBKJE-UHFFFAOYSA-N,,0.001109,-2.95506845385084,0,1
2080,CHEMBL259081,?,,C1=CC=C(C=C1)CNC2=NC(=O)N(S2)CC3=CC=CC=C3,"InChI=1S/C16H15N3OS/c20-16-18-15(17-11-13-7-3-1-4-8-13)21-19(16)12-14-9-5-2-6-10-14/h1-10H,11-12H2,(H,17,18,20)",AIYGFUWNGMGUCQ-UHFFFAOYSA-N,O=C1N=C(NCC2C=CC=CC=2)SN1CC1C=CC=CC=1,AIYGFUWNGMGUCQ-UHFFFAOYSA-N,,0.0011999999998684,-2.920818754,0,1
2081,82657-04-3,DTXSID9020160,Bifenthrin,CC1(C)[C@@H]([C@@H]1/C=C(Cl)/C(F)(F)F)C(=O)OCc1cccc(-c2ccccc2)c1C,"InChI=1S/C23H22ClF3O2/c1-14-16(10-7-11-17(14)15-8-5-4-6-9-15)13-29-21(28)20-18(22(20,2)3)12-19(24)23(25,26)27/h4-12,18,20H,13H2,1-3H3/b19-12-/t18-,20-/m0/s1",OMFRMAHOUUJSGP-IRHGGOMRSA-N,CC1(C)C(C1C=C(Cl)C(F)(F)F)C(=O)OCC1=CC=CC(C2C=CC=CC=2)=C1C,OMFRMAHOUUJSGP-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2082,55283-68-6,DTXSID8032386,Ethalfluralin,CC(=C)CN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C13H14F3N3O4/c1-4-17(7-8(2)3)12-10(18(20)21)5-9(13(14,15)16)6-11(12)19(22)23/h5-6H,2,4,7H2,1,3H3",PTFJIKYUEPWBMS-UHFFFAOYSA-N,CC(=C)CN(CC)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,PTFJIKYUEPWBMS-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2083,78587-05-0,DTXSID7024299,Hexythiazox,C[C@@H]1[C@H](SC(=O)N1C(=O)NC1CCCCC1)c1ccc(Cl)cc1,"InChI=1S/C17H21ClN2O2S/c1-11-15(12-7-9-13(18)10-8-12)23-17(22)20(11)16(21)19-14-5-3-2-4-6-14/h7-11,14-15H,2-6H2,1H3,(H,19,21)/t11-,15+/m1/s1",XGWIJUOSCAQSSV-ABAIWWIYSA-N,CC1C(SC(=O)N1C(=O)NC1CCCCC1)C1C=CC(Cl)=CC=1,XGWIJUOSCAQSSV-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2084,10453-86-8,DTXSID7022253,Resmethrin,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,"InChI=1S/C22H26O3/c1-15(2)10-19-20(22(19,3)4)21(23)25-14-17-12-18(24-13-17)11-16-8-6-5-7-9-16/h5-10,12-13,19-20H,11,14H2,1-4H3",VEMKTZHHVJILDY-UHFFFAOYSA-N,CC(C)=CC1C(C(=O)OCC2C=C(CC3C=CC=CC=3)OC=2)C1(C)C,VEMKTZHHVJILDY-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2085,113-48-4,DTXSID6032562,Octylbicycloheptenedicarboximide,CCC(CN1C(=O)C2C(C3CC2C=C3)C1=O)CCCC,"InChI=1S/C17H25NO2/c1-3-5-6-11(4-2)10-18-16(19)14-12-7-8-13(9-12)15(14)17(18)20/h7-8,11-15H,3-6,9-10H2,1-2H3",WLLGXSLBOPFWQV-UHFFFAOYSA-N,CCC(CN1C(=O)C2C(C3CC2C=C3)C1=O)CCCC,WLLGXSLBOPFWQV-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2086,81406-37-3,DTXSID5034303,Fluroxypyr-meptyl,CCCCCCC(C)OC(=O)COc1[n]c(F)c(Cl)c(N)c1Cl,"InChI=1S/C15H21Cl2FN2O3/c1-3-4-5-6-7-9(2)23-10(21)8-22-15-12(17)13(19)11(16)14(18)20-15/h9H,3-8H2,1-2H3,(H2,19,20)",OLZQTUCTGLHFTQ-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2087,15299-99-7,DTXSID5024211,Napropamide,CC(Oc1cccc2ccccc21)C(=O)N(CC)CC,"InChI=1S/C17H21NO2/c1-4-18(5-2)17(19)13(3)20-16-12-8-10-14-9-6-7-11-15(14)16/h6-13H,4-5H2,1-3H3",WXZVAROIGSFCFJ-UHFFFAOYSA-N,CC(OC1C=CC=C2C=CC=CC2=1)C(=O)N(CC)CC,WXZVAROIGSFCFJ-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2088,87818-31-3,DTXSID3034456,Cinmethylin,C[C@@]12CC[C@@](C[C@@H]1OCc1ccccc1C)(O2)C(C)C,"InChI=1S/C18H26O2/c1-13(2)18-10-9-17(4,20-18)16(11-18)19-12-15-8-6-5-7-14(15)3/h5-8,13,16H,9-12H2,1-4H3/t16-,17+,18-/m0/s1",QMTNOLKHSWIQBE-KSZLIROESA-N,CC12CCC(CC1OCC1C=CC=CC=1C)(O2)C(C)C,QMTNOLKHSWIQBE-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2089,36734-19-7,DTXSID3024154,Iprodione,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,"InChI=1S/C13H13Cl2N3O3/c1-7(2)16-12(20)17-6-11(19)18(13(17)21)10-4-8(14)3-9(15)5-10/h3-5,7H,6H2,1-2H3,(H,16,20)",ONUFESLQCSAYKA-UHFFFAOYSA-N,CC(C)NC(=O)N1CC(=O)N(C2C=C(Cl)C=C(Cl)C=2)C1=O,ONUFESLQCSAYKA-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2090,99-30-9,DTXSID2020426,Dicloran,Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O,"InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2",BIXZHMJUSMUDOQ-UHFFFAOYSA-N,NC1C(Cl)=CC(=CC=1Cl)[N+]([O-])=O,BIXZHMJUSMUDOQ-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2091,759-94-4,DTXSID1024091,EPTC,CCSC(=O)N(CCC)CCC,"InChI=1S/C9H19NOS/c1-4-7-10(8-5-2)9(11)12-6-3/h4-8H2,1-3H3",GUVLYNGULCJVDO-UHFFFAOYSA-N,CCSC(=O)N(CCC)CCC,GUVLYNGULCJVDO-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2092,51338-27-3,DTXSID0032605,"Methyl (RS)-2-[4-(2,4-dichlorophenoxy)phenoxy]propionate",COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,"InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3",BACHBFVBHLGWSL-UHFFFAOYSA-N,COC(=O)C(C)OC1C=CC(=CC=1)OC1=CC=C(Cl)C=C1Cl,BACHBFVBHLGWSL-UHFFFAOYSA-N,,0.00125,-2.90308998699194,0,1
2093,33089-61-1,DTXSID5023871,Amitraz,CN(/C=N/c1ccc(C)cc1C)/C=N/c1ccc(C)cc1C,"InChI=1S/C19H23N3/c1-14-6-8-18(16(3)10-14)20-12-22(5)13-21-19-9-7-15(2)11-17(19)4/h6-13H,1-5H3/b20-12+,21-13+",QXAITBQSYVNQDR-ZIOPAAQOSA-N,CN(C=NC1C=CC(C)=CC=1C)C=NC1C=CC(C)=CC=1C,QXAITBQSYVNQDR-UHFFFAOYSA-N,,0.0012500151,-2.90308474074629,0,1
2094,17804-35-2,DTXSID5023900,Benomyl,CCCCNC(=O)[n]1c(NC(=O)OC)[n]c2ccccc12,"InChI=1S/C14H18N4O3/c1-3-4-9-15-13(19)18-11-8-6-5-7-10(11)16-12(18)17-14(20)21-2/h5-8H,3-4,9H2,1-2H3,(H,15,19)(H,16,17,20)",RIOXQFHNBCKOKP-UHFFFAOYSA-N,CCCCNC(=O)N1C(NC(=O)OC)=NC2C=CC=CC1=2,RIOXQFHNBCKOKP-UHFFFAOYSA-N,,0.001250885,-2.9027826152955,0,1
2095,CHEMBL1643194,?,,CC1=C(C=CC(=C1)CN2CC3=CC=CC=C3C2C(=O)NC4=C(C=C(C=C4)Cl)Cl)OCC(=O)O,"InChI=1S/C25H22Cl2N2O4/c1-15-10-16(6-9-22(15)33-14-23(30)31)12-29-13-17-4-2-3-5-19(17)24(29)25(32)28-21-8-7-18(26)11-20(21)27/h2-11,24H,12-14H2,1H3,(H,28,32)(H,30,31)",MRCUMHGGUAFXSG-UHFFFAOYSA-N,CC1C=C(CN2CC3=CC=CC=C3C2C(=O)NC2C=CC(Cl)=CC=2Cl)C=CC=1OCC(O)=O,MRCUMHGGUAFXSG-UHFFFAOYSA-N,,0.0012999999990815,-2.886056648,0,1
2096,CHEMBL1916274,?,,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC4CCCCC4,"InChI=1S/C24H28N4O3S/c1-17-13-15-21(16-14-17)32(30,31)27-23-22(24(29)25-19-9-5-3-6-10-19)18(2)26-28(23)20-11-7-4-8-12-20/h4,7-8,11-16,19,27H,3,5-6,9-10H2,1-2H3,(H,25,29)",NDPIIMOHNSUYSI-UHFFFAOYSA-N,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NC2CCCCC2)C(C)=NN1C1C=CC=CC=1,NDPIIMOHNSUYSI-UHFFFAOYSA-N,,0.0014000000010372,-2.853871964,0,1
2097,CHEMBL541944,?,,C1CN(CCN1CC2=CN(C=C2)C3=NC=C(C=C3)C(F)(F)F)CC(=O)NC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,"InChI=1S/C30H28F5N5O/c31-25-6-1-22(2-7-25)29(23-3-8-26(32)9-4-23)37-28(41)20-39-15-13-38(14-16-39)18-21-11-12-40(19-21)27-10-5-24(17-36-27)30(33,34)35/h1-12,17,19,29H,13-16,18,20H2,(H,37,41)",LXGKPUINNMCWKV-UHFFFAOYSA-N,O=C(CN1CCN(CC2C=CN(C=2)C2C=CC(=CN=2)C(F)(F)F)CC1)NC(C1C=CC(F)=CC=1)C1C=CC(F)=CC=1,LXGKPUINNMCWKV-UHFFFAOYSA-N,,0.0014000000010372,-2.853871964,0,1
2098,1169483-24-2,DTXSID40151606,Vidupiprant,CC(C)(C)NC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C(=C2)F)CC(=O)O)Cl)NS(=O)(=O)C3=C(C=C(C=C3)C4CC4)Cl,"InChI=1S/C28H27Cl2FN2O6S/c1-28(2,3)32-27(36)17-6-8-23(39-24-14-21(31)18(11-19(24)29)13-26(34)35)22(12-17)33-40(37,38)25-9-7-16(10-20(25)30)15-4-5-15/h6-12,14-15,33H,4-5,13H2,1-3H3,(H,32,36)(H,34,35)",PFWVGKROPKKEDW-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1=CC(NS(=O)(=O)C2C=CC(=CC=2Cl)C2CC2)=C(C=C1)OC1C=C(F)C(CC(O)=O)=CC=1Cl,PFWVGKROPKKEDW-UHFFFAOYSA-N,,0.0014999999998076,-2.823908741,0,1
2099,95233-18-4,DTXSID7022629,Atovaquone,OC1=C([C@@H]2CC[C@H](CC2)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,"InChI=1S/C22H19ClO3/c23-16-11-9-14(10-12-16)13-5-7-15(8-6-13)19-20(24)17-3-1-2-4-18(17)21(25)22(19)26/h1-4,9-13,15,26H,5-8H2/t13-,15-",KUCQYCKVKVOKAY-CTYIDZIISA-N,O=C1C2=CC=CC=C2C(=O)C(C2CCC(CC2)C2C=CC(Cl)=CC=2)C1=O,UYFLKEIEOREOFC-UHFFFAOYSA-N,,0.0015,-2.82390874094432,0,1
2100,CHEMBL1309788,?,,CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C\3/C(=O)NC(=O)S3)C,"InChI=1S/C17H16N2O2S/c1-10-4-6-14(7-5-10)19-11(2)8-13(12(19)3)9-15-16(20)18-17(21)22-15/h4-9H,1-3H3,(H,18,20,21)/b15-9-",VVYUJGLIMFJYFM-DHDCSXOGSA-N,CC1=C(C=C2SC(=O)NC2=O)C=C(C)N1C1C=CC(C)=CC=1,VVYUJGLIMFJYFM-UHFFFAOYSA-N,,0.0016000000012676,-2.795880017,0,1
2101,170364-57-5,DTXSID5044029,Enzastaurin,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,"InChI=1S/C32H29N5O2/c1-35-19-25(23-9-2-4-11-27(23)35)29-30(32(39)34-31(29)38)26-20-37(28-12-5-3-10-24(26)28)22-13-16-36(17-14-22)18-21-8-6-7-15-33-21/h2-12,15,19-20,22H,13-14,16-18H2,1H3,(H,34,38,39)",AXRCEOKUDYDWLF-UHFFFAOYSA-N,CN1C=C(C2=C(C3=CN(C4CCN(CC5=CC=CC=N5)CC4)C4=CC=CC=C34)C(=O)NC2=O)C2=CC=CC=C12,AXRCEOKUDYDWLF-UHFFFAOYSA-N,,0.0016999999985192,-2.769551079,0,1
2102,837422-57-8,?,,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C,"InChI=1S/C32H36N6O4/c1-22-7-6-8-23(2)30(22)42-32(39)38(27-14-13-26(40-4)21-28(27)41-5)29-15-16-33-31(35-29)34-24-9-11-25(12-10-24)37-19-17-36(3)18-20-37/h6-16,21H,17-20H2,1-5H3,(H,33,34,35)",NBTNHSGBRGTFJS-UHFFFAOYSA-N,CN1CCN(CC1)C1C=CC(=CC=1)NC1N=C(C=CN=1)N(C(=O)OC1C(C)=CC=CC=1C)C1C=CC(=CC=1OC)OC,NBTNHSGBRGTFJS-UHFFFAOYSA-N,,0.0016999999985192,-2.769551079,0,1
2103,1375106-51-6,?,,C1CC1N2CC3(CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C5=CC6=C(C=C5)C=NC=C6)OCC2=O,"InChI=1S/C26H27N3O4S/c30-25-17-33-26(18-29(25)23-5-6-23)10-13-28(14-11-26)34(31,32)24-7-3-19(4-8-24)20-1-2-22-16-27-12-9-21(22)15-20/h1-4,7-9,12,15-16,23H,5-6,10-11,13-14,17-18H2",VHEFCIONPXNYGE-UHFFFAOYSA-N,O=C1COC2(CN1C1CC1)CCN(CC2)S(=O)(=O)C1C=CC(=CC=1)C1=CC2C=CN=CC=2C=C1,VHEFCIONPXNYGE-UHFFFAOYSA-N,,0.0017999999995718,-2.744727495,0,1
2104,146939-27-7,DTXSID4023753,Ziprasidone,O=C1Cc2cc(CCN3CCN(CC3)c3[n][s]c4ccccc43)c(Cl)cc2N1,"InChI=1S/C21H21ClN4OS/c22-17-13-18-15(12-20(27)23-18)11-14(17)5-6-25-7-9-26(10-8-25)21-16-3-1-2-4-19(16)28-24-21/h1-4,11,13H,5-10,12H2,(H,23,27)",MVWVFYHBGMAFLY-UHFFFAOYSA-N,O=C1CC2=CC(CCN3CCN(CC3)C3=NSC4=CC=CC=C43)=C(Cl)C=C2N1,MVWVFYHBGMAFLY-UHFFFAOYSA-N,,0.0018439088914585,-2.73426054147887,0,1
2105,CHEMBL2348645,?,,CC1=C(SC(=N1)NC)C2=NC(=NC=C2C#N)NC3=CC(=CC=C3)N4CCCCC4,"InChI=1S/C21H23N7S/c1-14-19(29-21(23-2)25-14)18-15(12-22)13-24-20(27-18)26-16-7-6-8-17(11-16)28-9-4-3-5-10-28/h6-8,11,13H,3-5,9-10H2,1-2H3,(H,23,25)(H,24,26,27)",BCKLVLDQAAHMQR-UHFFFAOYSA-N,CC1N=C(NC)SC=1C1=NC(NC2=CC(=CC=C2)N2CCCCC2)=NC=C1C#N,BCKLVLDQAAHMQR-UHFFFAOYSA-N,,0.0019000000002063,-2.721246399,0,1
2106,942630-64-0,?,,C1=CC(=CC(=C1)Cl)C(=O)NC2=CC(=C(C=C2)Cl)C(=O)NC3=CN=CS3,"InChI=1S/C17H11Cl2N3O2S/c18-11-3-1-2-10(6-11)16(23)21-12-4-5-14(19)13(7-12)17(24)22-15-8-20-9-25-15/h1-9H,(H,21,23)(H,22,24)",HFMYTWDSEUZTCA-UHFFFAOYSA-N,O=C(NC1=CC(=C(Cl)C=C1)C(=O)NC1=CN=CS1)C1=CC(Cl)=CC=C1,HFMYTWDSEUZTCA-UHFFFAOYSA-N,,0.0020000000015474,-2.698970004,0,1
2107,CHEMBL190747,?,,COC1=CC(=C(C=C1)OC)CNC(=O)C2=C(N=CC=C2)OC3=CC=CC=C3,"InChI=1S/C21H20N2O4/c1-25-17-10-11-19(26-2)15(13-17)14-23-20(24)18-9-6-12-22-21(18)27-16-7-4-3-5-8-16/h3-13H,14H2,1-2H3,(H,23,24)",CZRGSUVBZMHYLX-UHFFFAOYSA-N,COC1=CC(CNC(=O)C2C=CC=NC=2OC2C=CC=CC=2)=C(C=C1)OC,CZRGSUVBZMHYLX-UHFFFAOYSA-N,,0.0020000000015474,-2.698970004,0,1
2108,CHEMBL2335866,?,,COCCNC(=O)C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=C(C=NC=C4)OC,"InChI=1S/C24H23N5O3/c1-31-12-11-26-23(30)16-3-6-19(7-4-16)28-24-27-14-18-13-17(5-8-21(18)29-24)20-9-10-25-15-22(20)32-2/h3-10,13-15H,11-12H2,1-2H3,(H,26,30)(H,27,28,29)",IRDZVVVHPQDNBN-UHFFFAOYSA-N,COCCNC(=O)C1C=CC(=CC=1)NC1N=C2C=CC(=CC2=CN=1)C1C=CN=CC=1OC,IRDZVVVHPQDNBN-UHFFFAOYSA-N,,0.0020000000015474,-2.698970004,0,1
2109,1197420-05-5,?,,COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OC[C@@H](C5CC5)O,"InChI=1S/C24H21ClN2O4S/c1-30-21-10-17(8-9-20(21)31-12-19(28)14-2-3-14)27-13-26-18-11-22(32-23(18)24(27)29)15-4-6-16(25)7-5-15/h4-11,13-14,19,28H,2-3,12H2,1H3/t19-/m0/s1",WKMOSCAIWUUQPD-IBGZPJMESA-N,COC1C=C(C=CC=1OCC(O)C1CC1)N1C=NC2C=C(SC=2C1=O)C1C=CC(Cl)=CC=1,WKMOSCAIWUUQPD-UHFFFAOYSA-N,,0.0021000000012866,-2.677780705,0,1
2110,90-30-2,DTXSID2025892,N-phenyl-1-naphthylamine,c1cccc2c(cccc21)Nc1ccccc1,"InChI=1S/C16H13N/c1-2-9-14(10-3-1)17-16-12-6-8-13-7-4-5-11-15(13)16/h1-12,17H",XQVWYOYUZDUNRW-UHFFFAOYSA-N,C1=CC=C2C=CC=CC2=C1NC1C=CC=CC=1,XQVWYOYUZDUNRW-UHFFFAOYSA-N,,0.00219,-2.65955588515988,0,1
2111,175013-18-0,DTXSID7032638,Pyraclostrobin,CON(C(=O)OC)c1ccccc1COc1cc[n]([n]1)-c1ccc(Cl)cc1,"InChI=1S/C19H18ClN3O4/c1-25-19(24)23(26-2)17-6-4-3-5-14(17)13-27-18-11-12-22(21-18)16-9-7-15(20)8-10-16/h3-12H,13H2,1-2H3",HZRSNVGNWUDEFX-UHFFFAOYSA-N,CON(C(=O)OC)C1C=CC=CC=1COC1C=CN(N=1)C1C=CC(Cl)=CC=1,HZRSNVGNWUDEFX-UHFFFAOYSA-N,,0.00225,-2.64781748188864,0,1
2112,187523-35-9| 183720-28-7,DTXSID70870176| ?,(+)-MaxiPost,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(ccc12)C(F)(F)F,"InChI=1S/C16H10ClF4NO2/c1-24-13-5-3-9(17)7-11(13)15(18)10-4-2-8(16(19,20)21)6-12(10)22-14(15)23/h2-7H,1H3,(H,22,23)/t15-/m0/s1",ULYONBAOIMCNEH-HNNXBMFYSA-N,COC1=CC=C(Cl)C=C1C1(F)C(=O)NC2=CC(=CC=C12)C(F)(F)F,ULYONBAOIMCNEH-UHFFFAOYSA-N,,0.0023923488552079,-2.62117549071837,0,1
